,datas_tb2,saldo atual_tb2,estoque minimo_tb2,corrigido_tb2,data corrigida_tb2,entradas_tb2,produto,grupo
1311,2023-06-23,574.18,53.7475,574.18,2023-06-23,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1312,2023-06-26,563.43,53.7475,563.43,2023-06-26,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1313,2023-06-27,552.68,53.7475,552.68,2023-06-27,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1314,2023-06-28,541.93,53.7475,541.93,2023-06-28,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1315,2023-06-29,531.18,53.7475,531.18,2023-06-29,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1316,2023-06-30,520.43,53.7475,520.43,2023-06-30,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1317,2023-07-03,509.69,53.7475,509.69,2023-07-03,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1318,2023-07-04,498.94,53.7475,498.94,2023-07-04,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1319,2023-07-05,488.19,53.7475,488.19,2023-07-05,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1320,2023-07-06,477.44,53.7475,477.44,2023-07-06,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1321,2023-07-07,466.69,53.7475,466.69,2023-07-07,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1322,2023-07-10,455.94,53.7475,455.94,2023-07-10,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1323,2023-07-11,445.19,53.7475,445.19,2023-07-11,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1324,2023-07-12,434.44,53.7475,434.44,2023-07-12,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1325,2023-07-13,423.69,53.7475,423.69,2023-07-13,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1326,2023-07-14,412.94,53.7475,412.94,2023-07-14,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1327,2023-07-17,402.19,53.7475,402.19,2023-07-17,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1328,2023-07-18,391.44,53.7475,391.44,2023-07-18,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1329,2023-07-19,380.69,53.7475,380.69,2023-07-19,,313137 - ESM. PU CINZA OPALESCENTE,Tintas PU
1330,2023-04-20,935.22,126.015,935.22,2023-04-20,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1331,2023-04-24,910.02,126.015,910.02,2023-04-24,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1332,2023-04-25,884.81,126.015,884.81,2023-04-25,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1333,2023-04-26,859.61,126.015,859.61,2023-04-26,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1334,2023-04-27,834.41,126.015,834.41,2023-04-27,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1335,2023-04-28,809.21,126.015,809.21,2023-04-28,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1336,2023-05-02,784.0,126.015,784.0,2023-05-02,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1337,2023-05-03,758.8,126.015,758.8,2023-05-03,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1338,2023-05-04,733.6,126.015,733.6,2023-05-04,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1339,2023-05-05,708.39,126.015,708.39,2023-05-05,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1340,2023-05-08,683.19,126.015,683.19,2023-05-08,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1341,2023-05-09,657.99,126.015,657.99,2023-05-09,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1342,2023-05-10,632.78,126.015,632.78,2023-05-10,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1343,2023-05-11,607.58,126.015,607.58,2023-05-11,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1344,2023-05-12,582.38,126.015,582.38,2023-05-12,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1345,2023-05-15,557.18,126.015,557.18,2023-05-15,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1346,2023-05-16,531.97,126.015,531.97,2023-05-16,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1347,2023-05-17,506.77,126.015,506.77,2023-05-17,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1348,2023-05-18,481.57,126.015,481.57,2023-05-18,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1349,2023-05-19,456.36,126.015,456.36,2023-05-19,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1350,2023-05-22,431.16,126.015,431.16,2023-05-22,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1351,2023-05-23,405.96,126.015,405.96,2023-05-23,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1352,2023-05-24,380.75,126.015,380.75,2023-05-24,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1353,2023-05-25,355.55,126.015,355.55,2023-05-25,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1354,2023-05-26,330.35,126.015,330.35,2023-05-26,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1355,2023-05-29,305.15,126.015,305.15,2023-05-29,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1356,2023-05-30,279.94,126.015,279.94,2023-05-30,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1357,2023-05-31,254.74,126.015,254.74,2023-05-31,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1358,2023-06-01,229.54,126.015,229.54,2023-06-01,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1359,2023-06-02,204.33,126.015,204.33,2023-06-02,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1360,2023-06-05,179.13,126.015,179.13,2023-06-05,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1361,2023-06-06,153.93,126.015,153.93,2023-06-06,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1362,2023-06-07,128.72,126.015,128.72,2023-06-07,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1363,2023-06-08,103.52,126.015,632.78,2023-06-07,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1364,2023-06-09,78.32,126.015,607.58,2023-06-08,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1365,2023-06-12,53.12,126.015,582.38,2023-06-09,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1366,2023-06-13,27.91,126.015,557.18,2023-06-12,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1367,2023-06-14,2.71,126.015,531.97,2023-06-13,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1368,2023-06-15,-22.49,126.015,506.77,2023-06-14,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1369,2023-06-16,-47.7,126.015,481.57,2023-06-15,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1370,2023-06-19,-72.9,126.015,456.36,2023-06-16,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1371,2023-06-20,-98.1,126.015,431.16,2023-06-19,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1372,2023-06-21,-123.31,126.015,405.96,2023-06-20,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1373,2023-06-22,-148.51,126.015,380.75,2023-06-21,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1374,2023-06-23,-173.71,126.015,355.55,2023-06-22,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1375,2023-06-26,-198.91,126.015,330.35,2023-06-23,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1376,2023-06-27,-224.12,126.015,305.15,2023-06-26,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1377,2023-06-28,-249.32,126.015,279.94,2023-06-27,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1378,2023-06-29,-274.52,126.015,254.74,2023-06-28,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1379,2023-06-30,-299.73,126.015,229.54,2023-06-29,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1380,2023-07-03,-324.93,126.015,204.33,2023-06-30,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1381,2023-07-04,-350.13,126.015,179.13,2023-07-03,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1382,2023-07-05,-375.34,126.015,153.93,2023-07-04,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1383,2023-07-06,-400.54,126.015,128.72,2023-07-05,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1384,2023-07-07,-425.74,126.015,632.78,2023-07-05,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1385,2023-07-10,-450.94,126.015,607.58,2023-07-06,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1386,2023-07-11,-476.15,126.015,582.38,2023-07-07,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1387,2023-07-12,-501.35,126.015,557.18,2023-07-10,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1388,2023-07-13,-526.55,126.015,531.97,2023-07-11,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1389,2023-07-14,-551.76,126.015,506.77,2023-07-12,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1390,2023-07-17,-576.96,126.015,481.57,2023-07-13,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1391,2023-07-18,-602.16,126.015,456.36,2023-07-14,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1392,2023-07-19,-627.37,126.015,431.16,2023-07-17,,313131 - ESM. PU ACRILICO LARANJA,Tintas PU
1393,2023-04-20,800.36,78.0325,800.36,2023-04-20,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1394,2023-04-24,784.75,78.0325,784.75,2023-04-24,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1395,2023-04-25,769.15,78.0325,769.15,2023-04-25,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1396,2023-04-26,753.54,78.0325,753.54,2023-04-26,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1397,2023-04-27,737.93,78.0325,737.93,2023-04-27,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1398,2023-04-28,722.33,78.0325,722.33,2023-04-28,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1399,2023-05-02,706.72,78.0325,706.72,2023-05-02,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1400,2023-05-03,691.11,78.0325,691.11,2023-05-03,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1401,2023-05-04,675.51,78.0325,675.51,2023-05-04,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1402,2023-05-05,659.9,78.0325,659.9,2023-05-05,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1403,2023-05-08,644.3,78.0325,644.3,2023-05-08,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1404,2023-05-09,628.69,78.0325,628.69,2023-05-09,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1405,2023-05-10,613.08,78.0325,613.08,2023-05-10,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1406,2023-05-11,597.48,78.0325,597.48,2023-05-11,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1407,2023-05-12,581.87,78.0325,581.87,2023-05-12,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1408,2023-05-15,566.26,78.0325,566.26,2023-05-15,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1409,2023-05-16,550.66,78.0325,550.66,2023-05-16,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1410,2023-05-17,535.05,78.0325,535.05,2023-05-17,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1411,2023-05-18,519.44,78.0325,519.44,2023-05-18,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1412,2023-05-19,503.84,78.0325,503.84,2023-05-19,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1413,2023-05-22,488.23,78.0325,488.23,2023-05-22,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1414,2023-05-23,472.62,78.0325,472.62,2023-05-23,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1415,2023-05-24,457.02,78.0325,457.02,2023-05-24,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1416,2023-05-25,441.41,78.0325,441.41,2023-05-25,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1417,2023-05-26,425.8,78.0325,425.8,2023-05-26,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1418,2023-05-29,410.2,78.0325,410.2,2023-05-29,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1419,2023-05-30,394.59,78.0325,394.59,2023-05-30,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1420,2023-05-31,378.98,78.0325,378.98,2023-05-31,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1421,2023-06-01,363.38,78.0325,363.38,2023-06-01,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1422,2023-06-02,347.77,78.0325,347.77,2023-06-02,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1423,2023-06-05,332.17,78.0325,332.17,2023-06-05,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1424,2023-06-06,316.56,78.0325,316.56,2023-06-06,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1425,2023-06-07,300.95,78.0325,300.95,2023-06-07,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1426,2023-06-08,285.35,78.0325,285.35,2023-06-08,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1427,2023-06-09,269.74,78.0325,269.74,2023-06-09,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1428,2023-06-12,254.13,78.0325,254.13,2023-06-12,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1429,2023-06-13,238.53,78.0325,238.53,2023-06-13,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1430,2023-06-14,222.92,78.0325,222.92,2023-06-14,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1431,2023-06-15,207.31,78.0325,207.31,2023-06-15,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1432,2023-06-16,191.71,78.0325,191.71,2023-06-16,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1433,2023-06-19,176.1,78.0325,176.1,2023-06-19,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1434,2023-06-20,160.49,78.0325,160.49,2023-06-20,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1435,2023-06-21,144.89,78.0325,144.89,2023-06-21,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1436,2023-06-22,129.28,78.0325,129.28,2023-06-22,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1437,2023-06-23,113.67,78.0325,113.67,2023-06-23,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1438,2023-06-26,98.07,78.0325,98.07,2023-06-26,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1439,2023-06-27,82.46,78.0325,82.46,2023-06-27,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1440,2023-06-28,66.85,78.0325,394.59,2023-06-27,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1441,2023-06-29,51.25,78.0325,378.98,2023-06-28,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1442,2023-06-30,35.64,78.0325,363.38,2023-06-29,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1443,2023-07-03,20.04,78.0325,347.77,2023-06-30,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1444,2023-07-04,4.43,78.0325,332.17,2023-07-03,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1445,2023-07-05,-11.18,78.0325,316.56,2023-07-04,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1446,2023-07-06,-26.78,78.0325,300.95,2023-07-05,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1447,2023-07-07,-42.39,78.0325,285.35,2023-07-06,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1448,2023-07-10,-58.0,78.0325,269.74,2023-07-07,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1449,2023-07-11,-73.6,78.0325,254.13,2023-07-10,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1450,2023-07-12,-89.21,78.0325,238.53,2023-07-11,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1451,2023-07-13,-104.82,78.0325,222.92,2023-07-12,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1452,2023-07-14,-120.42,78.0325,207.31,2023-07-13,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1453,2023-07-17,-136.03,78.0325,191.71,2023-07-14,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1454,2023-07-18,-151.64,78.0325,176.1,2023-07-17,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1455,2023-07-19,-167.24,78.0325,160.49,2023-07-18,,313210 - CATALISADOR PU 1/1 5058 COMP B,Tintas PU
1456,2023-04-20,653.19,26.3525,653.19,2023-04-20,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1457,2023-04-24,647.92,26.3525,647.92,2023-04-24,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1458,2023-04-25,642.65,26.3525,642.65,2023-04-25,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1459,2023-04-26,637.38,26.3525,637.38,2023-04-26,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1460,2023-04-27,632.11,26.3525,632.11,2023-04-27,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1461,2023-04-28,626.84,26.3525,626.84,2023-04-28,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1462,2023-05-02,621.57,26.3525,621.57,2023-05-02,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1463,2023-05-03,616.3,26.3525,616.3,2023-05-03,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1464,2023-05-04,611.03,26.3525,611.03,2023-05-04,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1465,2023-05-05,605.76,26.3525,605.76,2023-05-05,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1466,2023-05-08,600.49,26.3525,600.49,2023-05-08,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1467,2023-05-09,595.21,26.3525,595.21,2023-05-09,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1468,2023-05-10,589.94,26.3525,589.94,2023-05-10,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1469,2023-05-11,584.67,26.3525,584.67,2023-05-11,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1470,2023-05-12,579.4,26.3525,579.4,2023-05-12,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1471,2023-05-15,574.13,26.3525,574.13,2023-05-15,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1472,2023-05-16,568.86,26.3525,568.86,2023-05-16,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1473,2023-05-17,563.59,26.3525,563.59,2023-05-17,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1474,2023-05-18,558.32,26.3525,558.32,2023-05-18,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1475,2023-05-19,553.05,26.3525,553.05,2023-05-19,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1476,2023-05-22,547.78,26.3525,547.78,2023-05-22,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1477,2023-05-23,542.51,26.3525,542.51,2023-05-23,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1478,2023-05-24,537.24,26.3525,537.24,2023-05-24,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1479,2023-05-25,531.97,26.3525,531.97,2023-05-25,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1480,2023-05-26,526.7,26.3525,526.7,2023-05-26,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1481,2023-05-29,521.43,26.3525,521.43,2023-05-29,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1482,2023-05-30,516.16,26.3525,516.16,2023-05-30,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1483,2023-05-31,510.89,26.3525,510.89,2023-05-31,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1484,2023-06-01,505.62,26.3525,505.62,2023-06-01,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1485,2023-06-02,500.35,26.3525,500.35,2023-06-02,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1486,2023-06-05,495.08,26.3525,495.08,2023-06-05,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1487,2023-06-06,489.8,26.3525,489.8,2023-06-06,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1488,2023-06-07,484.53,26.3525,484.53,2023-06-07,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1489,2023-06-08,479.26,26.3525,479.26,2023-06-08,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1490,2023-06-09,473.99,26.3525,473.99,2023-06-09,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1491,2023-06-12,468.72,26.3525,468.72,2023-06-12,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1492,2023-06-13,463.45,26.3525,463.45,2023-06-13,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1493,2023-06-14,458.18,26.3525,458.18,2023-06-14,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1494,2023-06-15,452.91,26.3525,452.91,2023-06-15,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1495,2023-06-16,447.64,26.3525,447.64,2023-06-16,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1496,2023-06-19,442.37,26.3525,442.37,2023-06-19,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1497,2023-06-20,437.1,26.3525,437.1,2023-06-20,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1498,2023-06-21,431.83,26.3525,431.83,2023-06-21,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1499,2023-06-22,426.56,26.3525,426.56,2023-06-22,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1500,2023-06-23,421.29,26.3525,421.29,2023-06-23,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1501,2023-06-26,416.02,26.3525,416.02,2023-06-26,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1502,2023-06-27,410.75,26.3525,410.75,2023-06-27,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1503,2023-06-28,405.48,26.3525,405.48,2023-06-28,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1504,2023-06-29,400.21,26.3525,400.21,2023-06-29,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1505,2023-06-30,394.94,26.3525,394.94,2023-06-30,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
1506,2023-07-03,389.67,26.3525,389.67,2023-07-03,,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020",Aços
